timestamp,server_id,cpu_usage,memory_usage,disk_io,network_traffic,request_count,error_rate,response_time_ms
2024-01-01 09:44:00,api_server_1,14.95,35.8,75.29,23.78,219,0.44,37.43
2024-01-01 09:45:00,api_server_1,22.39,33.34,66.66,26.36,221,1.01,59.83
2024-01-01 09:46:00,api_server_1,14.47,31.06,83.03,21.95,225,0.5,51.45
2024-01-01 09:47:00,api_server_1,32.05,34.4,83.47,16.56,181,1.37,64.98
2024-01-01 09:48:00,api_server_1,20.86,37.1,62.1,11.32,219,1.04,74.56
2024-01-01 09:49:00,api_server_1,19.94,35.28,75.13,22.73,178,0.92,66.76
2024-01-01 09:50:00,api_server_1,18.79,31.44,69.49,25.94,195,0.91,56.21
2024-01-01 09:51:00,api_server_1,25.05,34.73,72.85,16.9,172,1.02,68.81
2024-01-01 09:52:00,api_server_1,21.45,35.91,68.29,24.19,201,1.15,74.82
2024-01-01 09:53:00,api_server_1,20.07,35.48,67.84,19.11,227,0.96,48.16
2024-01-01 09:54:00,api_server_1,18.94,34.34,49.71,20.99,198,0.76,63.25
2024-01-01 09:55:00,api_server_1,20.91,33.85,63.2,33.1,219,0.68,59.43
2024-01-01 09:56:00,api_server_1,15.64,36.44,67.03,22.3,193,0.84,79.18
2024-01-01 09:57:00,api_server_1,19.07,35.72,64.59,18.57,192,1.17,52.48
2024-01-01 09:58:00,api_server_1,25.54,37.33,54.38,13.66,237,0.79,57.68
2024-01-01 09:59:00,api_server_1,19.6,30.55,77.39,31.89,228,0.93,67.92
2024-01-01 10:00:00,api_server_1,14.45,31.27,88.85,30.55,264,0.91,65.74
2024-01-01 10:01:00,api_server_1,32.44,33.7,90.79,26.87,203,1.24,66.47
2024-01-01 10:02:00,api_server_1,19.12,38.31,81.83,29.97,221,0.92,56.83
2024-01-01 10:03:00,api_server_1,32.83,33.61,71.46,27.52,224,0.95,74.68
2024-01-01 10:04:00,api_server_1,18.77,35.17,72.78,30.84,194,1.07,61.64
2024-01-01 10:05:00,api_server_1,25.57,34.52,84.75,32.04,240,1.39,67.91
2024-01-01 10:06:00,api_server_1,33.65,33.49,74.46,25.74,242,1.08,52.46
2024-01-01 10:07:00,api_server_1,23.65,31.1,77.68,30.99,220,1.2,46.94
2024-01-01 10:08:00,api_server_1,18.78,32.77,63.22,33.66,258,0.54,70.32
2024-01-01 10:09:00,api_server_1,15.38,40.75,73.37,24.31,240,0.84,36.41
2024-01-01 10:10:00,api_server_1,18.35,34.11,81.23,26.64,252,1.02,60.41
2024-01-01 10:11:00,api_server_1,29.77,34.88,93.89,29.69,204,0.79,60.65
2024-01-01 10:12:00,api_server_1,21.99,31.98,86.1,35.26,239,0.68,45.24
2024-01-01 10:13:00,api_server_1,26.66,37.99,66.85,24.2,235,0.83,65.35
2024-01-01 10:14:00,api_server_1,19.23,30.35,76.48,24.68,222,0.85,55.82
2024-01-01 10:15:00,api_server_1,22.31,33.62,94.33,37.02,226,0.66,56.92
2024-01-01 10:16:00,api_server_1,19.14,32.29,73.82,33.51,228,1.01,38.81
2024-01-01 10:17:00,api_server_1,12.34,37.12,86.46,28.48,216,0.97,43.33
2024-01-01 10:18:00,api_server_1,23.18,36.57,76.02,33.43,262,1.24,66.03
2024-01-01 10:19:00,api_server_1,23.29,33.24,76.89,29.02,209,0.97,65.27
2024-01-01 10:20:00,api_server_1,25.53,42.01,88.4,39.29,204,1.27,67.48
2024-01-01 10:21:00,api_server_1,30.43,32.56,67.77,21.23,225,1.05,83.42
2024-01-01 10:22:00,api_server_1,18.24,35.2,103.97,28.75,206,0.88,55.55
2024-01-01 10:23:00,api_server_1,23.63,31.95,85.5,31.52,187,1.15,70.69
2024-01-01 10:24:00,api_server_1,26.77,36.49,82.68,21.89,222,1.18,61.38
2024-01-01 10:25:00,api_server_1,27.47,36.61,79.85,26.58,190,0.75,73.47
2024-01-01 10:26:00,api_server_1,26.95,27.45,86.18,30.15,219,0.88,85.55
2024-01-01 10:27:00,api_server_1,24.76,34.41,90.5,22.6,208,0.91,58.74
2024-01-01 10:28:00,api_server_1,26.72,37.39,78.01,29.57,225,1.06,53.96
2024-01-01 10:29:00,api_server_1,16.24,37.15,96.53,24.77,207,0.86,68.58
2024-01-01 10:30:00,api_server_1,21.38,38.45,89.01,34.03,219,1.27,59.75
2024-01-01 10:31:00,api_server_1,26.22,34.79,79.24,28.38,259,1.33,60.84
2024-01-01 10:32:00,api_server_1,13.93,33.26,75.58,29.86,209,1.1,59.83
2024-01-01 10:33:00,api_server_1,26.09,28.52,89.13,22.02,219,0.92,50.66
2024-01-01 10:34:00,api_server_1,22.86,35.13,87.65,20.55,229,1.09,59.84
2024-01-01 10:35:00,api_server_1,28.29,35.72,74.88,27.39,230,0.94,69.09
2024-01-01 10:36:00,api_server_1,21.98,33.39,80.31,28.68,211,1.1,67.96
2024-01-01 10:37:00,api_server_1,31.22,30.17,84.83,30.48,223,1.19,66.78
2024-01-01 10:38:00,api_server_1,25.31,39.7,86.71,25.79,252,1.04,45.51
2024-01-01 10:39:00,api_server_1,20.1,36.95,81.2,27.08,230,0.63,56.52
2024-01-01 10:40:00,api_server_1,27.4,39.32,77.22,26.87,224,0.78,64.91
2024-01-01 10:41:00,api_server_1,27.67,40.63,59.55,28.92,210,1.05,70.65
2024-01-01 10:42:00,api_server_1,26.38,35.14,79.93,34.47,251,1.09,65.65
2024-01-01 10:43:00,api_server_1,27.45,34.39,84.05,28.14,264,0.9,58.99
2024-01-01 10:44:00,api_server_1,23.84,38.88,92.63,35.52,227,0.79,56.43
2024-01-01 10:45:00,api_server_1,30.97,36.06,74.7,32.08,252,0.89,53.94
2024-01-01 10:46:00,api_server_1,28.15,34.68,98.85,25.54,228,0.81,54.06
2024-01-01 10:47:00,api_server_1,26.86,30.85,87.49,26.67,219,1.03,52.99
2024-01-01 10:48:00,api_server_1,24.43,35.26,60.35,32.7,213,0.74,74.55
2024-01-01 10:49:00,api_server_1,29.22,40.94,77.96,19.85,228,0.96,78.73
2024-01-01 10:50:00,api_server_1,25.52,37.5,71.41,23.66,225,1.02,51.69
2024-01-01 10:51:00,api_server_1,16.3,34.1,84.4,23.59,210,0.64,42.68
2024-01-01 10:52:00,api_server_1,25.13,34.44,88.58,25.16,182,1.16,51.11
2024-01-01 10:53:00,api_server_1,18.93,33.78,74.48,27.36,255,0.73,57.96
2024-01-01 10:54:00,api_server_1,22.95,37.55,76.77,22.34,244,1.2,55.63
2024-01-01 10:55:00,api_server_1,23.92,33.43,68.04,22.83,238,0.92,79.27
2024-01-01 10:56:00,api_server_1,24.5,33.1,88.96,23.55,196,1.12,60.69
2024-01-01 10:57:00,api_server_1,21.11,32.67,83.57,28.7,239,0.89,51.17
2024-01-01 10:58:00,api_server_1,22.58,36.39,81.85,34.29,195,0.81,54.69
2024-01-01 10:59:00,api_server_1,20.94,30.69,87.9,26.61,199,1.25,71.25
2024-01-01 11:00:00,api_server_1,24.7,35.42,101.31,39.62,240,0.92,54.23
2024-01-01 11:01:00,api_server_1,32.72,34.7,99.82,33.12,258,1.22,65.92
2024-01-01 11:02:00,api_server_1,36.96,37.1,95.29,29.43,258,1.27,77.49
2024-01-01 11:03:00,api_server_1,32.24,34.82,84.34,33.71,251,1.12,74.84
2024-01-01 11:04:00,api_server_1,28.09,33.24,81.46,35.58,300,0.66,65.47
2024-01-01 11:05:00,api_server_1,24.31,33.23,104.48,44.26,260,0.68,62.35
2024-01-01 11:06:00,api_server_1,40.06,32.31,80.49,33.28,218,1.46,69.28
2024-01-01 11:07:00,api_server_1,32.0,41.06,77.71,33.54,275,1.19,84.76
2024-01-01 11:08:00,api_server_1,29.16,36.1,74.05,27.5,248,1.08,68.89
2024-01-01 11:09:00,api_server_1,19.01,37.53,90.75,38.87,276,0.63,57.07
2024-01-01 11:10:00,api_server_1,35.54,34.78,98.12,35.93,226,1.41,75.59
2024-01-01 11:11:00,api_server_1,24.3,39.13,92.17,22.25,234,0.8,48.46
2024-01-01 11:12:00,api_server_1,20.44,36.51,75.27,26.48,267,0.91,57.01
2024-01-01 11:13:00,api_server_1,36.9,40.22,97.26,28.13,226,1.0,50.62
2024-01-01 11:14:00,api_server_1,29.85,36.12,95.76,34.62,298,1.08,53.73
2024-01-01 11:15:00,api_server_1,41.35,30.13,82.6,28.37,237,1.04,59.07
2024-01-01 11:16:00,api_server_1,31.1,35.84,94.06,37.4,225,1.25,66.38
2024-01-01 11:17:00,api_server_1,25.32,36.58,94.46,37.22,249,0.76,57.3
2024-01-01 11:18:00,api_server_1,28.46,40.5,93.83,33.94,224,1.09,60.95
2024-01-01 11:19:00,api_server_1,26.45,33.72,93.18,22.66,229,1.28,75.88
2024-01-01 11:20:00,api_server_1,27.51,35.23,98.11,35.73,258,1.18,61.5
2024-01-01 11:21:00,api_server_1,35.13,28.66,97.48,41.9,243,1.42,71.16
2024-01-01 11:22:00,api_server_1,33.97,32.68,91.13,37.68,259,1.39,68.24
2024-01-01 11:23:00,api_server_1,27.52,38.52,97.05,21.29,253,1.18,65.74
2024-01-01 11:24:00,api_server_1,31.94,41.34,74.55,21.86,241,0.89,51.91
2024-01-01 11:25:00,api_server_1,22.91,33.99,84.34,33.33,255,0.95,47.3
2024-01-01 11:26:00,api_server_1,25.83,36.62,111.18,29.06,248,1.1,39.89
2024-01-01 11:27:00,api_server_1,28.22,39.1,87.77,42.11,253,1.18,52.88
2024-01-01 11:28:00,api_server_1,28.19,41.26,83.51,29.76,255,1.22,55.38
2024-01-01 11:29:00,api_server_1,27.68,35.13,90.46,27.74,251,1.2,45.85
2024-01-01 11:30:00,api_server_1,24.01,37.38,79.61,36.58,216,0.82,72.02
2024-01-01 11:31:00,api_server_1,23.84,30.4,83.36,39.73,280,0.76,74.28
2024-01-01 11:32:00,api_server_1,25.23,32.34,88.74,22.9,218,1.32,61.25
2024-01-01 11:33:00,api_server_1,32.19,37.23,77.02,32.37,237,0.72,66.32
2024-01-01 11:34:00,api_server_1,36.12,33.16,84.41,36.18,252,1.36,69.68
2024-01-01 11:35:00,api_server_1,23.24,31.9,87.09,37.93,217,0.58,54.17
2024-01-01 11:36:00,api_server_1,26.16,35.29,91.21,32.36,244,0.62,80.35
2024-01-01 11:37:00,api_server_1,21.37,35.34,65.46,41.91,253,0.9,50.09
2024-01-01 11:38:00,api_server_1,28.38,33.33,85.69,41.91,241,1.23,61.72
2024-01-01 11:39:00,api_server_1,23.74,31.85,78.61,25.97,233,0.74,88.2
2024-01-01 11:40:00,api_server_1,23.89,35.92,83.14,40.21,256,0.89,60.76
2024-01-01 11:41:00,api_server_1,27.27,34.59,82.62,37.0,227,1.17,81.04
2024-01-01 11:42:00,api_server_1,33.7,30.82,86.12,30.25,244,1.79,48.0
2024-01-01 11:43:00,api_server_1,34.04,31.29,85.2,36.58,229,1.15,63.61
2024-01-01 11:44:00,api_server_1,33.61,36.41,96.79,39.01,261,1.14,67.1
2024-01-01 11:45:00,api_server_1,22.97,30.91,82.11,25.02,247,1.18,60.82
2024-01-01 11:46:00,api_server_1,31.23,29.3,76.56,37.01,260,1.07,71.95
2024-01-01 11:47:00,api_server_1,34.95,35.58,91.87,36.75,233,1.07,78.37
2024-01-01 11:48:00,api_server_1,24.84,31.98,82.15,38.29,234,1.28,56.62
2024-01-01 11:49:00,api_server_1,34.49,29.53,103.66,44.9,273,1.47,57.75
2024-01-01 11:50:00,api_server_1,37.58,35.45,98.7,33.7,234,1.17,71.6
2024-01-01 11:51:00,api_server_1,25.69,33.5,83.22,39.42,253,1.01,60.17
2024-01-01 11:52:00,api_server_1,40.46,31.79,94.65,27.02,261,1.31,79.61
2024-01-01 11:53:00,api_server_1,33.08,34.81,74.76,39.09,238,0.9,49.62
2024-01-01 11:54:00,api_server_1,25.25,33.91,93.43,35.03,253,0.76,64.91
2024-01-01 11:55:00,api_server_1,26.29,32.52,89.35,31.21,238,0.88,58.04
2024-01-01 11:56:00,api_server_1,26.43,32.46,82.37,41.31,227,1.02,61.33
2024-01-01 11:57:00,api_server_1,26.66,36.26,75.66,26.94,261,0.74,50.97
2024-01-01 11:58:00,api_server_1,23.71,31.63,90.22,30.81,252,1.21,61.27
2024-01-01 11:59:00,api_server_1,32.99,36.38,98.56,35.19,233,0.93,66.7
2024-01-01 12:00:00,api_server_1,32.93,38.72,81.06,46.06,273,1.2,75.91
2024-01-01 12:01:00,api_server_1,37.92,33.07,103.79,35.36,256,1.05,74.29
2024-01-01 12:02:00,api_server_1,42.09,33.19,97.69,31.09,288,1.46,88.45
2024-01-01 12:03:00,api_server_1,30.39,33.6,65.87,39.63,291,1.14,59.49
2024-01-01 12:04:00,api_server_1,37.78,36.47,96.44,34.35,248,1.72,53.1
2024-01-01 12:05:00,api_server_1,37.28,35.05,83.17,38.18,291,1.8,55.3
2024-01-01 12:06:00,api_server_1,36.5,32.8,90.39,42.09,243,0.91,59.3
2024-01-01 12:07:00,api_server_1,25.25,40.38,88.2,43.18,262,1.08,71.68
2024-01-01 12:08:00,api_server_1,27.58,38.22,84.42,31.26,275,0.88,80.87
2024-01-01 12:09:00,api_server_1,41.1,31.75,97.02,35.52,248,1.11,87.54
2024-01-01 12:10:00,api_server_1,38.82,29.5,87.51,38.0,243,1.14,57.99
2024-01-01 12:11:00,api_server_1,35.46,40.01,93.2,41.87,289,1.24,78.85
2024-01-01 12:12:00,api_server_1,30.5,37.07,72.36,35.33,268,1.28,76.23
2024-01-01 12:13:00,api_server_1,24.13,34.2,94.28,29.73,228,0.99,58.67
2024-01-01 12:14:00,api_server_1,36.67,37.31,83.37,44.35,248,1.31,60.69
2024-01-01 12:15:00,api_server_1,36.81,33.68,83.14,37.11,282,1.44,92.87
2024-01-01 12:16:00,api_server_1,29.77,33.65,94.99,44.57,263,1.53,49.82
2024-01-01 12:17:00,api_server_1,36.6,38.61,102.19,41.2,297,0.9,84.75
2024-01-01 12:18:00,api_server_1,35.31,33.11,57.43,49.34,252,1.4,64.44
2024-01-01 12:19:00,api_server_1,25.98,36.48,69.21,42.86,241,0.96,56.39
2024-01-01 12:20:00,api_server_1,31.93,34.97,85.9,42.45,268,1.02,54.18
2024-01-01 12:21:00,api_server_1,30.37,36.37,109.56,49.35,261,1.27,77.13
2024-01-01 12:22:00,api_server_1,33.22,33.8,91.76,33.09,290,1.12,71.78
2024-01-01 12:23:00,api_server_1,40.11,33.15,90.53,34.51,266,1.36,86.83
2024-01-01 12:24:00,api_server_1,41.01,36.75,67.29,36.52,254,1.33,59.35
2024-01-01 12:25:00,api_server_1,31.71,35.56,99.26,42.01,256,1.36,67.63
2024-01-01 12:26:00,api_server_1,34.95,33.66,100.3,32.74,271,1.39,49.23
2024-01-01 12:27:00,api_server_1,33.77,37.69,92.77,43.8,276,1.41,66.6
2024-01-01 12:28:00,api_server_1,36.76,34.08,84.6,39.76,256,1.03,79.41
2024-01-01 12:29:00,api_server_1,34.67,33.1,99.58,39.55,274,1.32,75.03
2024-01-01 12:30:00,api_server_1,33.11,39.61,100.64,46.8,285,0.97,64.39
2024-01-01 12:31:00,api_server_1,39.53,35.07,106.48,30.09,286,1.15,73.3
2024-01-01 12:32:00,api_server_1,35.32,37.22,78.5,40.43,264,1.39,65.4
2024-01-01 12:33:00,api_server_1,38.47,33.04,85.64,39.23,238,1.52,62.33
2024-01-01 12:34:00,api_server_1,35.81,38.91,90.21,46.91,287,1.47,62.18
2024-01-01 12:35:00,api_server_1,33.53,36.16,89.29,39.27,266,1.07,68.92
2024-01-01 12:36:00,api_server_1,27.85,34.92,94.03,44.62,259,1.06,71.66
2024-01-01 12:37:00,api_server_1,32.0,35.18,98.07,41.78,252,1.1,84.83
2024-01-01 12:38:00,api_server_1,21.39,34.52,81.87,36.91,245,0.78,44.21
2024-01-01 12:39:00,api_server_1,37.99,34.38,101.48,39.79,287,1.43,71.72
2024-01-01 12:40:00,api_server_1,31.08,37.63,82.25,38.49,233,1.01,76.9
2024-01-01 12:41:00,api_server_1,39.82,37.08,92.7,35.02,260,1.58,81.96
2024-01-01 12:42:00,api_server_1,34.29,35.65,100.81,33.49,306,1.21,58.34
2024-01-01 12:43:00,api_server_1,29.25,30.13,86.92,40.54,250,1.4,59.86
2024-01-01 12:44:00,api_server_1,31.12,35.38,94.17,37.84,289,1.04,58.69
2024-01-01 12:45:00,api_server_1,35.29,41.37,93.37,40.6,289,1.12,70.58
2024-01-01 12:46:00,api_server_1,33.27,36.13,106.42,40.76,268,1.25,66.55
2024-01-01 12:47:00,api_server_1,39.04,32.85,106.11,41.68,285,1.34,98.53
2024-01-01 12:48:00,api_server_1,36.29,37.06,76.55,30.98,293,1.3,80.38
2024-01-01 12:49:00,api_server_1,34.09,36.35,89.42,35.55,290,0.62,73.73
2024-01-01 12:50:00,api_server_1,34.26,35.04,83.88,37.13,289,1.71,69.08
2024-01-01 12:51:00,api_server_1,35.6,38.79,85.6,39.09,256,1.34,80.32
2024-01-01 12:52:00,api_server_1,25.64,41.26,76.29,34.03,292,1.27,59.2
2024-01-01 12:53:00,api_server_1,40.45,32.07,83.63,34.7,286,1.22,87.76
2024-01-01 12:54:00,api_server_1,33.96,35.77,90.63,28.04,286,1.27,71.86
2024-01-01 12:55:00,api_server_1,31.73,32.34,90.01,36.49,271,1.24,80.09
2024-01-01 12:56:00,api_server_1,46.22,37.34,90.74,33.27,278,1.43,71.17
2024-01-01 12:57:00,api_server_1,41.78,37.11,85.87,39.13,235,1.3,62.96
2024-01-01 12:58:00,api_server_1,29.81,37.25,88.36,36.81,260,1.18,75.5
2024-01-01 12:59:00,api_server_1,33.16,34.96,89.67,37.0,278,1.22,57.19
2024-01-01 13:00:00,api_server_1,35.16,33.12,100.72,37.17,282,1.06,56.31
2024-01-01 13:01:00,api_server_1,37.37,35.37,96.71,35.95,260,1.09,68.04
2024-01-01 13:02:00,api_server_1,43.69,37.26,97.24,43.79,272,1.36,65.76
2024-01-01 13:03:00,api_server_1,33.44,33.92,109.33,44.29,295,1.08,72.69
2024-01-01 13:04:00,api_server_1,22.34,39.84,102.82,38.66,269,1.13,72.13
2024-01-01 13:05:00,api_server_1,38.36,38.46,96.1,52.69,279,1.55,57.53
2024-01-01 13:06:00,api_server_1,38.64,37.03,111.56,40.96,300,1.16,75.12
2024-01-01 13:07:00,api_server_1,27.53,35.16,97.58,39.42,291,1.18,69.91
2024-01-01 13:08:00,api_server_1,35.58,33.86,95.12,47.62,288,1.02,79.37
2024-01-01 13:09:00,api_server_1,38.49,33.42,105.28,54.37,265,1.52,78.65
2024-01-01 13:10:00,api_server_1,32.91,37.29,84.86,46.73,286,1.28,65.51
2024-01-01 13:11:00,api_server_1,30.39,28.49,99.16,41.15,310,1.1,77.29
2024-01-01 13:12:00,api_server_1,31.47,32.77,85.93,31.58,303,1.57,52.46
2024-01-01 13:13:00,api_server_1,37.43,38.84,91.33,41.32,320,1.39,76.09
2024-01-01 13:14:00,api_server_1,36.21,31.99,94.65,43.72,296,0.94,62.42
2024-01-01 13:15:00,api_server_1,36.89,29.61,102.11,45.54,274,1.26,78.36
2024-01-01 13:16:00,api_server_1,37.74,30.71,105.13,39.5,283,1.03,59.36
2024-01-01 13:17:00,api_server_1,38.11,35.77,93.27,40.6,303,1.11,61.18
2024-01-01 13:18:00,api_server_1,45.77,33.04,89.2,41.77,287,1.6,67.67
2024-01-01 13:19:00,api_server_1,29.56,37.2,98.74,43.03,303,1.04,69.37
2024-01-01 13:20:00,api_server_1,46.24,32.89,106.36,42.24,271,1.25,65.1
2024-01-01 13:21:00,api_server_1,36.98,31.06,89.43,40.8,290,1.25,64.24
2024-01-01 13:22:00,api_server_1,32.17,38.07,119.59,37.55,285,0.95,55.09
2024-01-01 13:23:00,api_server_1,40.53,32.81,99.36,37.25,285,1.6,75.41
2024-01-01 13:24:00,api_server_1,39.48,37.18,99.6,42.25,291,0.92,69.91
2024-01-01 13:25:00,api_server_1,44.06,30.78,85.24,33.97,251,1.0,59.97
2024-01-01 13:26:00,api_server_1,48.16,30.79,103.61,51.8,265,1.6,75.99
2024-01-01 13:27:00,api_server_1,35.02,38.28,99.78,43.21,333,1.05,72.39
2024-01-01 13:28:00,api_server_1,40.19,33.03,120.3,49.05,280,1.27,55.03
2024-01-01 13:29:00,api_server_1,36.05,31.33,113.07,37.85,275,1.04,70.65
2024-01-01 13:30:00,api_server_1,34.17,37.64,104.28,36.69,247,1.37,50.48
2024-01-01 13:31:00,api_server_1,39.53,37.29,102.99,42.65,288,1.21,70.97
2024-01-01 13:32:00,api_server_1,39.95,36.47,81.85,49.51,318,1.05,72.61
2024-01-01 13:33:00,api_server_1,37.1,34.54,85.56,41.61,263,1.0,83.26
2024-01-01 13:34:00,api_server_1,31.22,32.52,75.16,41.27,289,0.93,73.61
2024-01-01 13:35:00,api_server_1,30.77,33.58,100.3,42.46,282,1.19,50.83
2024-01-01 13:36:00,api_server_1,31.68,33.56,102.52,43.37,271,1.22,50.69
2024-01-01 13:37:00,api_server_1,31.27,37.16,106.17,41.6,260,0.9,74.91
2024-01-01 13:38:00,api_server_1,36.07,35.54,116.6,45.26,307,1.26,69.03
2024-01-01 13:39:00,api_server_1,32.67,33.68,78.58,44.05,234,1.16,60.93
2024-01-01 13:40:00,api_server_1,37.44,35.11,111.58,46.59,294,1.4,94.35
2024-01-01 13:41:00,api_server_1,31.2,38.78,103.6,44.09,240,0.86,60.9
2024-01-01 13:42:00,api_server_1,32.42,35.9,90.42,46.17,289,1.03,68.56
2024-01-01 13:43:00,api_server_1,36.45,36.19,106.74,52.68,282,0.89,57.44
2024-01-01 13:44:00,api_server_1,36.7,33.96,91.56,36.01,311,1.25,72.46
2024-01-01 13:45:00,api_server_1,35.05,29.83,109.63,41.26,304,1.24,82.19
2024-01-01 13:46:00,api_server_1,33.62,34.83,80.84,35.99,271,1.67,78.87
2024-01-01 13:47:00,api_server_1,45.02,34.53,98.23,43.72,290,1.31,69.66
2024-01-01 13:48:00,api_server_1,40.01,35.18,102.34,43.38,258,1.47,63.47
2024-01-01 13:49:00,api_server_1,34.74,29.97,95.71,39.5,264,1.23,64.99
2024-01-01 13:50:00,api_server_1,42.87,38.32,90.64,47.54,303,1.63,71.75
2024-01-01 13:51:00,api_server_1,35.81,40.93,71.09,48.44,312,0.87,68.34
2024-01-01 13:52:00,api_server_1,49.83,33.5,101.84,50.6,266,1.57,68.62
2024-01-01 13:53:00,api_server_1,37.76,36.75,89.34,38.36,275,1.26,54.91
2024-01-01 13:54:00,api_server_1,40.04,37.24,75.65,47.66,277,1.41,83.17
2024-01-01 13:55:00,api_server_1,28.95,34.59,112.67,45.84,277,1.32,72.4
2024-01-01 13:56:00,api_server_1,48.67,34.11,104.96,47.75,273,1.15,82.66
2024-01-01 13:57:00,api_server_1,33.21,30.25,99.31,38.43,284,1.51,73.08
2024-01-01 13:58:00,api_server_1,33.63,37.57,102.93,43.24,275,0.76,70.17
2024-01-01 13:59:00,api_server_1,38.36,35.13,96.42,45.48,262,1.39,80.66
2024-01-01 14:00:00,api_server_1,40.47,34.79,91.27,47.3,303,1.31,69.2
2024-01-01 14:01:00,api_server_1,40.23,37.16,95.3,47.37,278,1.3,58.31
2024-01-01 14:02:00,api_server_1,40.76,36.08,92.66,41.72,292,1.33,63.25
2024-01-01 14:03:00,api_server_1,29.92,34.22,108.65,44.34,319,1.26,65.64
2024-01-01 14:04:00,api_server_1,41.94,38.17,106.47,43.12,296,1.16,89.51
2024-01-01 14:05:00,api_server_1,41.86,33.47,118.6,48.96,257,1.55,71.83
2024-01-01 14:06:00,api_server_1,29.07,40.97,85.96,38.68,286,1.45,72.54
2024-01-01 14:07:00,api_server_1,40.65,32.31,136.52,49.19,308,1.28,70.41
2024-01-01 14:08:00,api_server_1,45.86,32.24,91.56,41.3,274,0.84,66.53
2024-01-01 14:09:00,api_server_1,43.93,34.26,107.44,42.43,288,1.5,72.16
2024-01-01 14:10:00,api_server_1,36.16,39.69,110.32,39.56,280,1.21,67.83
2024-01-01 14:11:00,api_server_1,40.72,34.91,99.53,48.28,288,1.25,92.28
2024-01-01 14:12:00,api_server_1,31.89,32.81,83.99,50.17,297,1.2,63.44
2024-01-01 14:13:00,api_server_1,34.34,33.11,97.85,47.15,280,1.21,62.57
2024-01-01 14:14:00,api_server_1,32.72,37.98,90.64,38.54,316,1.07,56.5
2024-01-01 14:15:00,api_server_1,41.66,32.65,90.96,43.71,326,1.14,65.02
2024-01-01 14:16:00,api_server_1,46.67,35.72,105.79,42.19,305,1.25,68.56
2024-01-01 14:17:00,api_server_1,37.59,39.31,96.77,50.91,265,1.15,69.06
2024-01-01 14:18:00,api_server_1,45.28,39.7,90.49,47.95,299,1.44,78.59
2024-01-01 14:19:00,api_server_1,37.95,33.92,116.9,48.98,326,1.23,67.97
2024-01-01 14:20:00,api_server_1,28.4,33.66,92.7,39.46,312,1.13,62.72
2024-01-01 14:21:00,api_server_1,42.45,36.15,115.38,59.44,292,1.37,86.15
2024-01-01 14:22:00,api_server_1,40.66,31.72,98.14,44.31,315,0.97,74.22
2024-01-01 14:23:00,api_server_1,39.76,31.88,91.8,56.98,272,1.08,64.37
2024-01-01 14:24:00,api_server_1,36.25,34.91,81.91,38.26,302,1.02,66.34
2024-01-01 14:25:00,api_server_1,38.41,31.33,100.07,53.05,312,0.96,84.44
2024-01-01 14:26:00,api_server_1,48.31,35.08,98.5,51.68,266,1.56,87.47
2024-01-01 14:27:00,api_server_1,44.5,33.65,97.91,36.18,276,1.23,64.43
2024-01-01 14:28:00,api_server_1,34.03,37.78,99.79,52.1,270,1.04,61.41
2024-01-01 14:29:00,api_server_1,41.62,37.75,97.75,50.27,276,1.05,77.93
2024-01-01 14:30:00,api_server_1,44.98,37.77,120.9,49.6,328,1.52,62.75
2024-01-01 14:31:00,api_server_1,44.23,36.58,106.41,44.28,315,1.41,82.86
2024-01-01 14:32:00,api_server_1,39.34,27.83,88.76,49.65,302,1.04,75.85
2024-01-01 14:33:00,api_server_1,37.43,36.58,92.86,42.57,283,1.36,75.09
2024-01-01 14:34:00,api_server_1,41.44,38.61,90.61,45.13,320,1.3,84.18
2024-01-01 14:35:00,api_server_1,31.55,37.87,93.37,38.71,267,1.47,56.75
2024-01-01 14:36:00,api_server_1,38.29,34.35,94.64,45.99,286,1.57,76.97
2024-01-01 14:37:00,api_server_1,31.83,40.52,81.75,41.86,302,1.44,80.42
2024-01-01 14:38:00,api_server_1,42.92,36.72,98.68,41.2,280,1.45,76.71
2024-01-01 14:39:00,api_server_1,24.18,33.98,80.25,38.56,291,1.37,60.56
2024-01-01 14:40:00,api_server_1,42.89,34.73,124.19,33.91,300,1.08,73.41
2024-01-01 14:41:00,api_server_1,39.03,34.94,113.98,44.21,299,0.9,66.28
2024-01-01 14:42:00,api_server_1,39.84,34.32,97.05,35.93,286,1.04,74.1
2024-01-01 14:43:00,api_server_1,40.52,35.8,106.3,42.32,307,1.18,83.43
2024-01-01 14:44:00,api_server_1,37.8,39.01,97.85,45.92,321,1.14,64.22
2024-01-01 14:45:00,api_server_1,42.35,43.88,97.89,41.26,307,1.48,67.91
2024-01-01 14:46:00,api_server_1,38.19,39.45,74.06,39.98,274,1.52,71.79
2024-01-01 14:47:00,api_server_1,46.64,33.22,80.84,40.85,260,1.14,57.5
2024-01-01 14:48:00,api_server_1,36.8,35.15,118.32,41.09,313,1.63,64.56
2024-01-01 14:49:00,api_server_1,39.88,29.23,93.71,37.07,295,1.13,80.2
2024-01-01 14:50:00,api_server_1,36.37,34.56,104.99,48.53,313,1.08,76.52
2024-01-01 14:51:00,api_server_1,38.57,32.38,93.6,50.14,329,0.94,66.61
2024-01-01 14:52:00,api_server_1,38.84,36.38,101.92,44.06,273,1.01,64.1
2024-01-01 14:53:00,api_server_1,33.07,34.51,95.29,57.51,333,1.22,57.3
