timestamp,client_ip,request_method,endpoint,response_code,response_size,response_time_ms,user_agent,referer
2025-11-14 06:12:10.129368,192.168.1.45,GET,/,200,3526,46.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://direct.com
2025-11-14 06:13:02.129368,192.168.1.200,GET,/api/metrics,503,1888,1813.1,PostmanRuntime/7.26.5,
2025-11-14 06:13:03.129368,192.168.1.255,GET,/api/products,200,949,186.05,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:13:19.129368,192.168.1.155,GET,/admin,404,6677,2091.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-14 06:13:42.129368,192.168.1.54,GET,/static/js/app.js,200,49820,56.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",
2025-11-14 06:14:24.129368,192.168.1.252,GET,/static/js/app.js,200,44914,55.25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",
2025-11-14 06:14:48.129368,192.168.1.90,GET,/api/metrics,500,828,2006.96,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-14 06:14:49.129368,192.168.1.34,GET,/,200,8371,36.44,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-14 06:15:07.129368,192.168.1.177,GET,/api/users,200,1849,356.66,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://direct.com
2025-11-14 06:15:33.129368,192.168.1.51,GET,/static/css/style.css,200,30924,33.39,curl/7.68.0,https://direct.com
2025-11-14 06:15:36.129368,192.168.1.229,GET,/static/js/app.js,200,6954,54.55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://example.com
2025-11-14 06:16:11.129368,192.168.1.131,GET,/static/js/app.js,200,16156,59.19,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://example.com
2025-11-14 06:16:33.129368,192.168.1.109,GET,/api/users,200,600,480.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://direct.com
2025-11-14 06:16:55.129368,192.168.1.217,POST,/api/orders,200,1181,483.02,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://google.com
2025-11-14 06:16:57.129368,192.168.1.14,GET,/static/js/app.js,200,27081,49.09,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-14 06:17:29.129368,192.168.1.168,GET,/static/images/logo.png,200,17090,60.24,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://google.com
2025-11-14 06:17:48.129368,192.168.1.4,POST,/api/auth/login,200,953,305.29,PostmanRuntime/7.26.5,
2025-11-14 06:18:24.129368,192.168.1.8,GET,/static/js/app.js,200,16499,41.84,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://direct.com
2025-11-14 06:18:33.129368,192.168.1.88,GET,/,200,2357,55.73,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://example.com
2025-11-14 06:18:43.129368,192.168.1.51,GET,/static/images/logo.png,200,7063,40.62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-14 06:19:12.129368,192.168.1.251,GET,/api/search,200,1328,550.18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-14 06:19:38.129368,192.168.1.231,GET,/static/images/logo.png,200,26974,39.74,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-14 06:19:38.129368,192.168.1.244,GET,/static/css/style.css,200,39932,53.4,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://google.com
2025-11-14 06:19:44.129368,192.168.1.94,GET,/api/users,200,859,430.92,curl/7.68.0,https://example.com
2025-11-14 06:19:55.129368,192.168.1.182,POST,/api/orders,503,481,1042.62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-14 06:20:00.129368,192.168.1.10,GET,/,200,9965,33.59,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,
2025-11-14 06:20:08.129368,192.168.1.33,GET,/static/images/logo.png,200,30290,44.43,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),
2025-11-14 06:20:12.129368,192.168.1.29,GET,/api/users,200,1186,318.86,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-14 06:20:31.129368,192.168.1.231,GET,/api/products,200,1803,297.3,PostmanRuntime/7.26.5,https://example.com
2025-11-14 06:21:07.129368,192.168.1.143,GET,/,200,3161,51.66,PostmanRuntime/7.26.5,
2025-11-14 06:21:08.129368,192.168.1.216,POST,/api/auth/login,200,964,174.41,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://example.com
2025-11-14 06:21:26.129368,192.168.1.2,GET,/static/css/style.css,200,8657,56.38,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://direct.com
2025-11-14 06:21:48.129368,192.168.1.73,GET,/api/products,200,1980,163.04,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://example.com
2025-11-14 06:22:23.129368,192.168.1.4,GET,/api/products,200,495,401.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",
2025-11-14 06:22:31.129368,192.168.1.121,GET,/api/products,200,325,371.17,PostmanRuntime/7.26.5,https://example.com
2025-11-14 06:22:37.129368,192.168.1.110,GET,/api/health,200,752,336.82,curl/7.68.0,https://google.com
2025-11-14 06:23:35.129368,192.168.1.85,GET,/,200,2745,36.59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://example.com
2025-11-14 06:24:03.129368,192.168.1.159,GET,/static/css/style.css,200,46447,43.83,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:24:29.129368,192.168.1.151,GET,/static/css/style.css,200,47420,50.63,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://example.com
2025-11-14 06:24:45.129368,192.168.1.14,GET,/,200,5265,44.13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-14 06:25:14.129368,192.168.1.98,GET,/static/css/style.css,200,8442,44.76,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://google.com
2025-11-14 06:26:08.129368,192.168.1.231,GET,/,200,8337,39.24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:26:11.129368,192.168.1.174,GET,/static/js/app.js,200,22203,58.82,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-14 06:26:17.129368,192.168.1.189,GET,/api/health,200,1992,180.54,PostmanRuntime/7.26.5,
2025-11-14 06:26:31.129368,192.168.1.20,GET,/static/js/app.js,200,36138,44.99,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:27:18.129368,192.168.1.13,GET,/static/css/style.css,200,48506,55.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-14 06:27:49.129368,192.168.1.38,GET,/,200,1422,41.77,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),
2025-11-14 06:28:08.129368,192.168.1.116,GET,/static/css/style.css,200,47733,45.94,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-14 06:28:17.129368,192.168.1.243,GET,/,200,9297,60.39,PostmanRuntime/7.26.5,https://google.com
2025-11-14 06:29:15.129368,192.168.1.127,GET,/api/products,200,1232,372.62,PostmanRuntime/7.26.5,
2025-11-14 06:29:33.129368,192.168.1.146,POST,/api/auth/login,500,276,1046.55,PostmanRuntime/7.26.5,https://google.com
2025-11-14 06:29:56.129368,192.168.1.8,POST,/api/orders,200,282,559.67,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:30:06.129368,192.168.1.245,GET,/,200,3030,50.72,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:30:16.129368,192.168.1.110,POST,/api/orders,200,1781,313.59,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:30:20.129368,192.168.1.238,GET,/,200,6911,65.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-14 06:30:23.129368,192.168.1.222,GET,/static/images/logo.png,200,24748,34.98,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",
2025-11-14 06:30:49.129368,192.168.1.167,GET,/api/users,200,505,201.31,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://direct.com
2025-11-14 06:30:54.129368,192.168.1.185,GET,/static/images/logo.png,200,41096,57.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://example.com
2025-11-14 06:31:13.129368,192.168.1.155,GET,/api/metrics,200,351,239.75,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-14 06:31:27.129368,192.168.1.29,GET,/,200,3279,58.55,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-14 06:31:45.129368,192.168.1.230,GET,/static/images/logo.png,200,32811,48.75,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:32:00.129368,192.168.1.138,POST,/api/orders,200,1529,240.73,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://google.com
2025-11-14 06:32:14.129368,192.168.1.176,GET,/static/images/logo.png,200,13877,45.38,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://google.com
2025-11-14 06:32:48.129368,192.168.1.69,GET,/api/users,200,568,327.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://direct.com
2025-11-14 06:33:33.129368,192.168.1.227,GET,/api/products,200,1005,194.86,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-14 06:33:48.129368,192.168.1.84,GET,/static/images/logo.png,200,9554,68.22,PostmanRuntime/7.26.5,
2025-11-14 06:33:48.129368,192.168.1.163,POST,/api/orders,200,1992,468.16,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),
2025-11-14 06:34:39.129368,192.168.1.91,GET,/static/images/logo.png,200,9887,48.95,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://google.com
2025-11-14 06:35:09.129368,192.168.1.230,GET,/static/css/style.css,200,12429,32.34,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://direct.com
2025-11-14 06:35:10.129368,192.168.1.68,GET,/static/images/logo.png,200,47877,58.97,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://example.com
2025-11-14 06:35:31.129368,192.168.1.213,GET,/api/users,403,1863,2312.31,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://direct.com
2025-11-14 06:35:44.129368,192.168.1.104,GET,/static/js/app.js,200,32682,37.01,PostmanRuntime/7.26.5,https://google.com
2025-11-14 06:35:47.129368,192.168.1.88,GET,/,200,7615,60.9,PostmanRuntime/7.26.5,https://example.com
2025-11-14 06:36:04.129368,192.168.1.158,GET,/,200,8441,56.97,PostmanRuntime/7.26.5,https://direct.com
2025-11-14 06:36:57.129368,192.168.1.86,GET,/api/metrics,200,1874,543.89,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://google.com
2025-11-14 06:37:26.129368,192.168.1.60,GET,/api/search,200,696,529.49,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:37:41.129368,192.168.1.235,GET,/static/images/logo.png,200,43432,56.74,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-14 06:37:44.129368,192.168.1.111,GET,/static/js/app.js,200,25128,39.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://direct.com
2025-11-14 06:39:04.129368,192.168.1.82,GET,/static/images/logo.png,200,5569,58.74,curl/7.68.0,https://direct.com
2025-11-14 06:39:40.129368,192.168.1.92,POST,/api/auth/login,200,577,504.55,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://google.com
2025-11-14 06:39:46.129368,192.168.1.236,GET,/,200,3603,56.01,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",
2025-11-14 06:39:47.129368,192.168.1.12,GET,/,200,5207,33.2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://google.com
2025-11-14 06:40:15.129368,192.168.1.134,GET,/static/css/style.css,200,35894,68.44,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://direct.com
2025-11-14 06:40:17.129368,192.168.1.30,GET,/,200,4250,69.26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",
2025-11-14 06:40:48.129368,192.168.1.192,GET,/static/images/logo.png,200,42872,44.76,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-14 06:40:53.129368,192.168.1.208,GET,/,200,6363,69.94,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://example.com
2025-11-14 06:41:01.129368,192.168.1.21,GET,/,200,7942,65.27,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:41:04.129368,192.168.1.252,POST,/api/auth/login,200,778,243.4,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://google.com
2025-11-14 06:41:13.129368,192.168.1.232,GET,/static/css/style.css,200,18331,62.17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:41:27.129368,192.168.1.97,GET,/,200,1876,39.99,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://google.com
2025-11-14 06:41:32.129368,192.168.1.113,GET,/,200,3049,30.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:42:16.129368,192.168.1.120,GET,/,200,3538,69.62,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://google.com
2025-11-14 06:42:35.129368,192.168.1.207,GET,/static/css/style.css,200,28014,63.93,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-14 06:42:54.129368,192.168.1.239,GET,/static/js/app.js,200,29208,43.05,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://direct.com
2025-11-14 06:43:11.129368,192.168.1.147,GET,/,200,8884,46.39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-14 06:43:17.129368,192.168.1.200,GET,/static/js/app.js,200,27721,53.56,PostmanRuntime/7.26.5,
2025-11-14 06:43:51.129368,192.168.1.232,GET,/api/search,200,1577,1941.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-14 06:43:58.129368,192.168.1.63,POST,/api/auth/login,503,1452,2264.94,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-14 06:44:02.129368,192.168.1.166,GET,/api/users,200,1087,503.3,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),
2025-11-14 06:44:24.129368,192.168.1.27,GET,/,200,5840,60.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://direct.com
2025-11-14 06:44:44.129368,192.168.1.105,GET,/static/js/app.js,200,29182,58.71,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://example.com
2025-11-14 06:45:01.129368,192.168.1.229,GET,/api/health,200,270,184.38,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://direct.com
2025-11-14 06:45:03.129368,192.168.1.205,GET,/static/images/logo.png,200,31487,55.23,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://direct.com
2025-11-14 06:46:14.129368,192.168.1.30,GET,/static/css/style.css,200,16379,61.2,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://direct.com
2025-11-14 06:46:21.129368,192.168.1.121,GET,/static/js/app.js,200,16334,58.3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://example.com
2025-11-14 06:46:29.129368,192.168.1.17,GET,/api/products,200,809,378.8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-14 06:46:40.129368,192.168.1.21,GET,/api/users,200,635,562.43,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-14 06:47:06.129368,192.168.1.13,POST,/api/orders,200,1593,258.52,curl/7.68.0,https://google.com
2025-11-14 06:47:19.129368,192.168.1.217,GET,/,200,7700,51.91,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://google.com
2025-11-14 06:47:20.129368,192.168.1.202,GET,/static/css/style.css,200,5328,57.3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://direct.com
2025-11-14 06:47:27.129368,192.168.1.133,GET,/static/js/app.js,200,22943,51.81,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,
2025-11-14 06:47:42.129368,192.168.1.86,GET,/static/images/logo.png,200,18331,63.17,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://google.com
2025-11-14 06:47:45.129368,192.168.1.59,GET,/api/health,200,1681,227.96,curl/7.68.0,
2025-11-14 06:48:13.129368,192.168.1.204,GET,/api/search,200,1836,1629.13,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://google.com
2025-11-14 06:49:19.129368,192.168.1.13,GET,/static/js/app.js,200,30747,37.6,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://example.com
2025-11-14 06:49:22.129368,192.168.1.18,GET,/static/css/style.css,200,17488,32.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://direct.com
2025-11-14 06:49:35.129368,192.168.1.146,GET,/static/js/app.js,200,13187,53.29,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-14 06:49:40.129368,192.168.1.244,POST,/api/auth/login,200,1695,180.64,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://google.com
2025-11-14 06:50:20.129368,192.168.1.203,GET,/,200,5318,45.46,curl/7.68.0,https://example.com
2025-11-14 06:50:20.129368,192.168.1.28,GET,/static/css/style.css,200,48936,53.04,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://google.com
2025-11-14 06:50:22.129368,192.168.1.1,GET,/api/users,200,997,343.64,curl/7.68.0,
2025-11-14 06:50:26.129368,192.168.1.106,GET,/api/health,200,235,357.65,curl/7.68.0,
2025-11-14 06:50:41.129368,192.168.1.84,GET,/static/js/app.js,200,31294,61.28,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-14 06:50:44.129368,192.168.1.84,GET,/static/js/app.js,200,40803,47.48,PostmanRuntime/7.26.5,https://google.com
2025-11-14 06:50:50.129368,192.168.1.13,GET,/,200,7588,52.71,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://direct.com
2025-11-14 06:50:50.129368,192.168.1.45,GET,/static/css/style.css,200,46289,39.63,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://example.com
2025-11-14 06:50:52.129368,192.168.1.81,GET,/,200,8514,53.8,PostmanRuntime/7.26.5,https://example.com
2025-11-14 06:51:11.129368,192.168.1.103,GET,/api/users,200,446,232.97,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),
2025-11-14 06:51:34.129368,192.168.1.88,GET,/static/css/style.css,200,7160,54.23,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:51:42.129368,192.168.1.189,GET,/,200,1047,63.77,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://google.com
2025-11-14 06:51:51.129368,192.168.1.115,GET,/api/search,200,376,274.35,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://example.com
2025-11-14 06:52:07.129368,192.168.1.22,GET,/api/health,200,1313,254.39,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-14 06:52:57.129368,192.168.1.219,GET,/api/products,200,1197,183.89,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://example.com
2025-11-14 06:53:24.129368,192.168.1.190,GET,/static/js/app.js,200,47697,51.31,curl/7.68.0,
2025-11-14 06:54:12.129368,192.168.1.87,GET,/,200,1146,46.84,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://example.com
2025-11-14 06:54:30.129368,192.168.1.198,GET,/static/images/logo.png,200,22852,49.24,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-14 06:55:07.129368,192.168.1.119,GET,/,200,1479,55.68,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
